,leagueID,season,homeTeamID,awayTeamID,home_shots_h_rolling5,home_shotsOnTarget_h_rolling5,home_shots_a_rolling5,home_shotsOnTarget_a_rolling5,home_fouls_h_rolling5,home_fouls_a_rolling5,home_ppda_h_rolling5,home_ppda_a_rolling5,home_deep_h_rolling5,home_corners_h_rolling5,home_total_key_passes_h_rolling5,home_total_assists_a_rolling5,away_shotsOnTarget_h_rolling5,away_fouls_h_rolling5,away_fouls_a_rolling5,away_ppda_h_rolling5,away_deep_h_rolling5,away_deep_a_rolling5,away_total_key_passes_h_rolling5,away_total_key_passes_a_rolling5,away_total_saved_shots_h_rolling5,away_total_saved_shots_a_rolling5,result
4409,1.0,2016.0,93.0,87.0,14.6,3.2,10.2,3.6,5.2,9.8,7.969379999999998,8.439540000000004,5.6,4.6,10.0,1.0,4.6,10.8,12.0,11.358799999999999,5.2,5.4,9.0,8.8,1.6,3.2,0.0
4405,1.0,2016.0,73.0,75.0,15.4,5.8,9.8,4.0,4.6,12.6,8.037699999999997,7.675720000000005,5.4,5.0,10.8,0.6,4.6,12.8,12.4,12.072759999999999,3.8,3.6,10.0,8.8,1.8,3.6,2.0
4408,1.0,2016.0,81.0,92.0,15.4,4.4,10.2,3.4,7.4,11.2,9.25424,11.881840000000006,6.6,4.8,12.0,1.0,6.4,9.4,10.4,7.4585599999999985,5.6,3.8,12.4,5.8,0.8,1.8,2.0
5096,1.0,2016.0,83.0,81.0,17.6,6.4,15.8,5.2,8.8,11.6,11.06036,9.463460000000008,4.4,5.6,13.6,0.6,5.6,7.4,13.4,8.131539999999998,5.8,5.6,9.8,8.4,2.0,2.0,2.0
5476,2.0,2016.0,113.0,104.0,13.8,3.8,12.6,2.4,10.4,8.6,9.51584,7.624860000000007,2.2,3.6,10.6,0.2,2.8,11.6,11.4,8.654779999999999,2.4,1.6,8.8,9.0,2.0,2.4,2.0
5095,4.0,2016.0,149.0,137.0,12.6,5.0,11.4,4.4,11.2,12.4,10.437639999999998,10.267040000000009,4.8,2.8,9.6,1.2,4.8,10.6,12.0,7.672099999999999,6.4,4.0,11.0,6.8,4.2,1.0,0.0
5037,3.0,2016.0,124.0,129.0,11.6,3.6,11.2,3.2,10.8,11.2,11.099219999999999,7.486060000000006,6.6,5.8,9.2,0.6,5.2,9.2,10.0,8.752119999999998,6.0,3.0,10.6,10.4,2.2,0.6,1.0
4663,4.0,2016.0,147.0,149.0,16.8,6.6,11.8,3.2,6.6,11.8,9.107739999999996,17.598080000000007,5.6,5.8,12.6,0.8,4.8,11.0,12.8,10.06746,4.8,2.4,9.0,6.4,2.6,1.6,2.0
5397,4.0,2016.0,154.0,139.0,15.8,5.4,9.4,3.6,12.2,15.2,12.179839999999997,7.122300000000008,3.8,3.8,12.6,0.6,5.8,12.4,11.8,8.64642,4.2,5.0,10.6,10.6,1.4,3.6,1.0
5038,1.0,2016.0,92.0,82.0,14.4,5.4,11.4,3.6,9.8,10.6,9.010319999999998,10.820920000000006,7.6,3.8,10.4,0.8,4.8,8.2,14.0,8.262699999999999,3.4,4.8,12.6,10.0,2.0,2.2,0.0
3971,2.0,2016.0,99.0,96.0,16.0,4.4,10.4,4.2,11.4,9.4,7.610420000000002,9.73124,8.8,2.4,12.2,0.8,5.8,6.2,15.8,6.697000000000001,7.2,3.4,12.0,6.0,3.0,1.2,0.0
4668,1.0,2016.0,73.0,78.0,17.4,6.0,11.4,4.0,11.4,11.0,9.177239999999998,9.117800000000006,6.0,6.2,12.0,0.8,3.4,13.2,8.2,11.180359999999999,4.6,2.6,9.6,8.0,1.8,2.4,0.0
4667,4.0,2016.0,144.0,146.0,16.8,6.6,13.4,3.8,9.0,12.4,10.450139999999998,12.233780000000007,4.8,3.6,11.8,1.0,5.4,9.2,15.2,9.505279999999999,3.8,5.4,8.8,7.6,3.4,2.6,2.0
4666,5.0,2016.0,161.0,171.0,9.8,3.0,15.8,6.4,9.6,9.0,10.114959999999996,6.359020000000008,6.0,5.0,8.0,1.4,5.6,13.0,12.0,10.038640000000001,3.4,3.0,12.2,8.0,1.6,1.2,1.0
4665,2.0,2016.0,105.0,100.0,14.4,5.6,13.0,5.2,13.6,8.8,8.248119999999997,11.561960000000006,6.6,5.6,9.8,1.4,4.8,10.4,7.2,9.53268,3.8,3.0,11.2,7.6,1.6,2.6,1.0
4664,4.0,2016.0,150.0,140.0,16.4,7.2,13.0,3.6,7.2,12.2,10.023559999999998,13.707180000000005,5.6,4.0,11.4,1.0,5.2,11.8,14.2,10.36174,3.6,4.0,8.6,6.4,3.0,2.0,2.0
3976,2.0,2016.0,102.0,100.0,14.8,3.8,11.2,5.4,11.8,11.2,8.94964,9.1239,6.8,3.4,10.6,1.2,5.6,8.2,16.2,8.23572,5.8,4.0,10.6,5.4,1.4,1.2,1.0
3977,2.0,2016.0,107.0,105.0,12.4,3.2,10.4,4.8,10.8,14.0,9.034400000000002,9.75894,4.8,4.0,8.8,1.8,5.0,8.2,17.2,8.119340000000001,4.4,3.6,9.6,6.2,1.4,2.0,2.0
3975,1.0,2016.0,89.0,85.0,16.2,8.0,9.2,3.8,10.8,12.4,9.438740000000001,16.64368,3.0,5.6,12.0,0.6,6.0,11.4,6.6,14.80844,5.6,4.0,12.8,10.6,2.6,2.2,1.0
3974,2.0,2016.0,108.0,98.0,15.6,4.4,10.2,4.8,11.4,9.8,6.347720000000001,9.80948,8.8,1.8,11.2,1.4,5.0,7.4,16.0,7.705800000000001,7.4,3.8,11.4,5.8,2.4,1.6,0.0
5039,1.0,2016.0,90.0,77.0,16.2,5.0,13.8,4.8,7.0,13.2,10.306199999999999,9.140980000000008,5.8,5.6,12.0,0.8,6.2,8.4,11.0,6.946019999999999,5.2,5.4,11.0,8.6,2.4,2.0,2.0
3973,4.0,2016.0,146.0,143.0,14.0,6.2,9.4,2.2,6.6,7.8,9.855240000000002,9.470900000000004,5.0,6.4,9.4,0.4,3.4,11.4,8.2,13.880200000000002,5.4,3.6,6.4,15.2,2.4,2.0,0.0
3972,4.0,2016.0,139.0,149.0,11.6,4.8,9.4,2.4,7.4,5.8,11.266140000000002,9.200540000000004,4.6,6.2,8.0,0.2,2.8,12.4,9.4,12.50008,6.6,2.4,6.4,13.0,2.4,2.2,2.0
5398,4.0,2016.0,150.0,138.0,13.0,4.6,12.6,4.8,14.2,11.0,12.393759999999997,6.993580000000009,3.2,5.2,10.6,1.0,4.8,7.2,12.6,11.94924,5.4,4.2,8.8,11.6,2.0,2.6,2.0
5040,1.0,2016.0,89.0,76.0,16.2,5.2,13.0,4.8,2.4,16.0,8.829039999999997,10.893440000000009,4.8,5.2,12.2,0.8,4.8,6.2,6.6,8.168299999999999,4.0,4.8,13.4,9.2,1.6,2.8,1.0
4361,5.0,2016.0,181.0,164.0,9.8,4.0,12.2,3.4,7.8,11.4,8.324759999999998,11.584280000000007,3.0,4.6,7.4,0.4,5.6,3.6,11.2,5.547939999999999,4.2,4.0,12.2,6.4,1.8,1.6,0.0
3978,2.0,2016.0,97.0,101.0,12.0,3.8,10.0,4.8,11.0,12.6,8.45524,11.7637,5.8,3.6,8.8,1.6,4.4,9.0,15.8,8.58102,4.0,3.8,8.2,8.2,2.0,2.6,0.0
4669,1.0,2016.0,93.0,76.0,18.8,5.8,10.4,4.0,11.8,15.4,8.75556,10.220360000000007,7.0,6.2,14.0,0.6,4.0,13.8,13.6,7.4445,5.0,1.8,9.2,5.0,2.4,1.8,1.0
5399,4.0,2016.0,144.0,148.0,12.4,4.2,12.8,4.6,14.6,10.0,11.486539999999996,9.328260000000009,3.2,3.6,9.8,1.0,3.6,8.4,13.0,11.026299999999999,5.4,3.6,7.8,10.8,2.2,2.2,0.0
5400,2.0,2016.0,95.0,98.0,10.8,3.4,8.0,2.0,7.8,11.4,7.4940799999999985,6.348780000000007,5.2,5.0,9.4,0.4,4.0,6.8,13.0,10.315279999999998,2.8,2.4,10.6,6.4,2.2,2.2,2.0
5403,5.0,2016.0,168.0,169.0,14.6,6.2,9.8,3.6,11.6,8.8,8.895979999999998,9.52442000000001,8.2,6.2,11.0,1.2,5.0,12.2,8.8,7.55724,7.8,3.6,10.4,8.8,3.2,3.0,2.0
5041,1.0,2016.0,75.0,85.0,16.6,5.8,12.8,4.6,5.6,15.2,7.866499999999999,11.421080000000007,5.4,5.2,12.0,1.0,5.6,8.2,8.0,9.071779999999999,4.0,4.4,15.0,9.2,1.6,2.6,2.0
5402,5.0,2016.0,165.0,163.0,15.6,6.4,9.6,3.8,12.2,7.8,8.868959999999998,9.598700000000008,7.8,7.0,11.0,1.8,5.8,12.8,11.4,7.2425000000000015,8.0,3.6,10.6,8.2,2.6,2.8,0.0
5401,5.0,2016.0,180.0,174.0,15.0,5.6,11.2,3.8,12.4,8.6,7.855319999999997,10.554440000000008,7.0,5.8,10.0,1.6,6.0,13.4,10.4,7.215480000000001,7.6,3.6,10.6,9.0,2.6,2.4,1.0
4362,3.0,2016.0,134.0,129.0,11.4,5.6,12.8,4.4,3.4,14.2,7.795139999999998,10.635660000000005,4.8,3.4,8.6,0.2,4.6,9.6,11.8,8.477739999999999,4.2,3.8,11.2,7.0,2.0,2.4,1.0
5042,1.0,2016.0,80.0,78.0,15.6,6.6,11.8,3.6,7.6,11.6,8.72646,11.095920000000007,6.2,3.8,11.6,0.8,5.8,11.4,10.6,6.7354199999999995,4.2,5.4,14.4,9.0,1.6,2.4,0.0
5043,1.0,2016.0,91.0,81.0,17.6,6.2,11.8,4.4,5.6,12.6,9.074279999999998,11.265080000000008,6.8,5.0,12.8,0.8,5.6,11.4,11.8,8.371439999999998,3.6,4.4,15.0,9.4,1.6,3.0,2.0
4363,3.0,2016.0,117.0,131.0,10.4,3.8,12.0,3.6,9.0,12.4,10.589679999999998,7.453180000000006,4.6,5.2,8.2,0.8,7.0,7.6,10.2,9.701179999999999,6.2,3.6,11.0,6.4,1.8,1.6,2.0
5404,5.0,2016.0,171.0,160.0,13.4,6.0,11.6,3.6,8.8,8.4,9.563279999999997,9.535520000000009,8.0,5.2,11.2,1.0,5.0,11.2,7.6,8.05308,8.8,3.2,11.4,8.0,3.2,2.8,2.0
4365,3.0,2016.0,118.0,121.0,11.8,5.2,11.4,3.6,5.6,13.6,8.790379999999999,9.250800000000007,4.6,3.8,8.8,0.2,5.0,9.0,11.2,10.046759999999999,6.4,4.2,11.8,6.4,2.0,2.0,2.0
4366,3.0,2016.0,135.0,127.0,13.2,6.0,12.4,4.0,0.0,12.0,7.47242,10.462560000000005,5.4,4.2,9.2,0.4,4.8,10.8,11.8,7.419219999999998,4.4,3.8,11.8,7.4,2.2,2.4,2.0
4367,1.0,2016.0,91.0,78.0,12.8,4.0,9.4,2.0,3.6,14.0,8.718059999999998,8.072940000000006,3.8,4.4,9.2,0.8,3.6,12.6,11.4,10.918239999999997,5.8,4.0,8.8,8.8,2.4,2.2,1.0
4368,1.0,2016.0,84.0,77.0,12.8,4.2,8.4,1.8,6.8,12.8,8.038799999999998,8.511980000000005,4.6,4.6,9.0,1.0,3.6,12.8,11.8,12.139819999999999,5.4,4.4,9.0,8.0,2.2,2.2,2.0
4364,3.0,2016.0,126.0,136.0,11.8,5.0,11.0,3.2,7.2,10.4,11.80238,10.117560000000006,4.8,3.8,8.8,0.4,6.6,6.0,8.2,9.173079999999999,5.6,3.2,13.0,7.0,1.6,2.0,2.0
4670,1.0,2016.0,92.0,75.0,18.2,6.6,11.0,4.2,11.6,12.0,8.49946,10.322400000000007,7.0,6.2,13.2,0.8,3.8,13.4,12.0,9.56132,5.0,2.8,9.2,7.8,2.2,2.0,2.0
5405,5.0,2016.0,181.0,182.0,12.6,4.8,11.8,3.6,8.0,7.2,9.254159999999997,11.19218000000001,8.6,5.8,11.2,0.8,4.8,11.6,7.8,7.33048,8.8,3.2,11.2,8.4,3.0,2.2,2.0
5044,4.0,2016.0,157.0,147.0,15.2,6.6,9.6,3.6,5.4,14.8,6.380239999999997,10.613440000000008,4.4,3.8,10.8,0.8,2.4,10.2,5.4,5.590719999999999,3.2,3.6,10.4,6.0,1.8,1.6,0.0
3979,2.0,2016.0,116.0,115.0,13.0,5.0,10.0,4.4,10.6,12.8,8.37646,12.42296,5.2,5.0,8.6,1.4,4.8,12.2,16.0,8.2028,4.2,3.0,9.8,6.4,2.2,2.4,2.0
4671,1.0,2016.0,83.0,90.0,16.6,6.0,10.0,2.8,12.0,11.4,8.24554,8.561440000000008,6.0,4.4,11.6,0.6,3.2,10.4,4.8,10.75846,4.6,3.0,9.0,8.8,1.6,2.8,0.0
5045,5.0,2016.0,164.0,181.0,11.4,3.8,9.8,4.0,9.4,10.4,9.096779999999997,10.275220000000008,3.8,5.2,8.6,1.0,6.6,7.6,12.0,9.314519999999998,4.2,2.0,13.8,7.4,2.8,2.6,1.0
4369,1.0,2016.0,83.0,85.0,11.2,4.2,9.2,1.8,7.8,14.2,9.269279999999998,6.752200000000005,4.6,4.0,7.4,0.6,3.8,11.2,11.6,11.0123,5.4,4.4,7.6,8.0,2.2,2.2,2.0
5406,5.0,2016.0,162.0,179.0,14.4,6.0,10.8,3.6,6.2,9.2,8.617799999999997,11.75938000000001,8.8,4.4,12.6,0.6,4.6,10.6,7.6,9.04622,7.4,3.8,10.4,7.2,2.4,2.4,2.0
5046,2.0,2016.0,104.0,96.0,13.2,5.2,14.2,5.0,8.4,8.8,8.217939999999997,13.287840000000006,3.6,4.0,10.0,1.2,4.4,9.2,11.8,5.486719999999999,5.0,4.2,9.4,5.6,2.2,1.4,0.0
4370,1.0,2016.0,92.0,73.0,10.8,3.8,10.0,2.8,11.2,14.0,10.016219999999999,6.840340000000005,4.6,3.4,7.8,0.4,4.2,11.0,11.4,11.06444,4.2,4.2,8.0,8.0,2.4,2.4,2.0
5047,4.0,2016.0,140.0,159.0,15.6,6.0,9.4,2.6,8.4,14.6,6.647419999999997,11.146080000000007,4.6,5.0,11.4,0.2,3.0,7.6,7.4,5.344719999999998,3.2,3.4,11.0,7.8,2.8,1.4,1.0
3980,5.0,2016.0,167.0,164.0,13.0,4.0,12.2,3.4,6.0,12.0,8.76498,7.483880000000006,6.0,4.8,11.0,1.0,5.0,9.2,12.8,10.95994,5.0,4.0,9.2,8.2,1.6,2.4,1.0
5407,5.0,2016.0,170.0,167.0,14.2,5.2,12.4,3.6,6.4,10.2,8.931499999999996,12.76526000000001,8.0,3.8,12.4,0.6,4.2,10.6,5.2,8.11122,6.6,3.2,9.4,7.0,1.8,2.0,0.0
4672,1.0,2016.0,84.0,74.0,18.0,4.8,12.4,3.6,10.6,16.0,7.9175999999999975,9.25248000000001,6.2,7.2,13.8,0.4,4.6,11.4,13.8,9.06606,5.8,2.4,11.0,5.0,3.2,1.0,2.0
5048,1.0,2016.0,74.0,73.0,15.0,4.2,14.2,5.0,4.2,15.8,10.873979999999998,9.826780000000007,4.6,6.0,11.4,0.6,4.6,6.4,8.8,8.86892,3.0,4.2,11.2,8.8,2.2,2.8,1.0
3981,1.0,2016.0,75.0,74.0,17.0,6.8,9.6,3.8,10.4,10.0,9.092160000000002,14.329400000000001,4.2,7.0,12.4,0.6,6.0,14.2,9.6,10.33572,6.6,4.0,14.6,9.4,2.4,2.2,1.0
4676,2.0,2016.0,114.0,110.0,12.8,4.2,12.0,3.4,7.0,10.2,7.773199999999998,13.218060000000008,6.4,6.6,8.6,0.2,5.4,12.2,14.8,11.554319999999999,5.8,3.0,8.6,10.0,3.2,3.0,0.0
4674,1.0,2016.0,87.0,80.0,16.8,4.6,11.0,2.4,11.6,13.0,9.10332,8.188540000000007,6.2,6.0,12.8,0.2,5.2,10.8,13.6,9.502559999999999,6.2,3.0,11.2,6.0,3.8,0.8,1.0
4675,1.0,2016.0,81.0,88.0,16.2,3.8,11.0,3.0,12.6,12.8,9.04196,8.718160000000008,5.8,5.6,11.6,0.2,5.2,8.2,12.4,9.566939999999999,5.8,2.4,11.2,6.6,3.2,1.4,0.0
4673,1.0,2016.0,77.0,82.0,18.6,5.2,11.0,3.2,10.0,16.6,8.181879999999998,9.994140000000007,6.6,5.8,13.6,0.4,3.8,14.6,13.6,9.4006,5.8,1.8,9.4,4.2,3.0,1.6,1.0
4677,1.0,2016.0,85.0,72.0,14.2,3.6,10.4,2.8,12.4,12.2,8.962599999999998,11.310620000000007,5.4,5.2,9.0,0.2,4.8,7.2,12.0,7.9086799999999995,7.0,3.8,13.2,9.8,1.8,2.2,1.0
5049,3.0,2016.0,132.0,130.0,14.8,2.8,9.6,3.0,9.8,13.0,8.467959999999998,10.656260000000007,6.2,4.8,12.2,0.8,4.8,14.2,8.4,7.817679999999998,4.0,3.4,9.4,8.0,2.0,1.2,1.0
3985,5.0,2016.0,170.0,179.0,14.8,4.6,11.6,3.2,9.0,13.2,7.241639999999999,7.525060000000006,6.2,5.0,12.4,0.8,4.8,9.0,13.2,12.2191,5.4,3.8,9.0,8.6,1.4,3.0,2.0
3984,4.0,2016.0,150.0,156.0,17.4,7.0,8.4,2.4,7.6,9.6,8.227340000000002,13.366000000000005,3.6,4.6,12.2,0.4,5.6,11.4,11.6,10.717339999999998,6.8,4.8,8.4,12.6,2.2,1.4,1.0
3983,3.0,2016.0,131.0,125.0,16.2,4.2,10.4,3.4,9.0,11.2,7.046500000000002,8.308340000000003,5.6,5.2,9.6,1.0,4.0,6.6,13.6,14.577580000000001,4.0,1.4,8.8,9.6,2.8,1.4,1.0
3982,1.0,2016.0,82.0,88.0,16.2,7.2,10.0,3.8,7.0,9.0,8.28362,11.74152,5.0,6.6,12.8,0.4,5.8,13.6,11.8,11.01158,4.6,5.2,12.2,11.0,2.4,1.2,2.0
5408,5.0,2016.0,176.0,164.0,14.4,4.2,11.8,4.6,9.4,12.6,8.065359999999997,11.865540000000008,6.6,4.6,12.0,0.8,3.6,9.0,9.8,7.0598600000000005,5.4,4.0,8.2,6.2,1.8,1.2,1.0
5050,5.0,2016.0,162.0,160.0,12.6,4.0,9.4,3.6,8.8,9.2,10.770619999999997,9.912440000000009,3.0,4.8,9.0,1.0,5.2,7.0,11.8,8.713719999999999,4.4,2.6,12.4,7.8,1.8,3.0,0.0
4371,4.0,2016.0,140.0,146.0,14.6,6.0,8.6,3.8,7.8,12.2,8.341719999999999,10.704380000000006,1.8,4.2,11.4,0.4,4.2,8.2,8.4,10.166319999999997,5.8,1.8,10.8,9.0,2.2,1.6,2.0
3986,3.0,2016.0,124.0,130.0,15.8,4.4,10.6,3.6,5.8,12.0,7.944080000000002,8.313620000000004,5.6,4.6,9.2,1.0,6.0,9.2,14.0,14.427020000000002,3.2,1.2,11.2,9.8,2.4,1.0,2.0
4678,1.0,2016.0,89.0,91.0,15.8,4.0,12.6,3.4,9.8,12.0,8.868239999999997,9.916960000000007,5.8,5.0,11.0,0.2,5.8,8.0,12.0,9.946259999999999,7.0,2.8,13.0,7.8,2.2,2.0,1.0
5409,5.0,2016.0,175.0,161.0,14.6,5.0,11.4,5.0,10.2,13.6,8.552859999999997,10.176660000000009,5.8,5.0,11.6,1.4,3.4,8.8,11.4,7.2649799999999995,3.6,5.6,6.6,6.4,2.0,1.2,0.0
5410,5.0,2016.0,166.0,178.0,14.6,4.6,13.0,3.8,7.0,10.4,8.755739999999998,13.27042000000001,7.2,3.4,12.4,0.8,3.2,8.8,8.6,7.00094,6.2,4.4,8.2,6.2,1.2,1.4,0.0
5411,1.0,2016.0,80.0,90.0,13.8,3.0,11.2,4.0,9.6,10.2,7.2485599999999994,10.208340000000007,4.8,4.8,10.2,1.0,4.0,5.4,9.2,10.04352,5.0,5.2,11.8,6.8,2.0,1.6,2.0
5412,1.0,2016.0,83.0,77.0,10.8,3.2,12.4,3.8,6.8,9.8,9.669959999999998,11.114240000000006,4.0,4.6,8.4,1.0,4.4,6.4,14.2,10.068079999999998,3.2,3.2,8.4,8.8,3.0,2.8,2.0
5051,4.0,2016.0,137.0,143.0,14.8,5.2,7.8,1.6,11.2,13.2,6.844399999999998,11.862680000000006,4.8,5.4,11.0,0.0,3.6,8.0,10.2,5.8195999999999986,4.6,4.0,10.8,8.8,3.4,1.8,0.0
4372,5.0,2016.0,176.0,171.0,10.8,4.2,10.8,2.4,7.2,7.8,7.252959999999999,15.691420000000008,4.4,5.6,8.2,0.4,6.2,4.8,10.6,5.694399999999999,5.0,2.8,12.8,4.8,2.4,1.6,0.0
5052,2.0,2016.0,95.0,108.0,15.4,4.6,12.6,4.2,7.8,9.8,7.174079999999998,13.593860000000006,6.0,5.4,10.8,0.8,5.4,13.0,11.2,6.6273399999999985,4.0,5.0,12.6,7.8,1.2,2.0,2.0
5053,4.0,2016.0,138.0,149.0,13.6,4.0,8.8,2.2,12.6,12.8,7.0090999999999966,9.677420000000007,5.4,6.4,10.2,0.2,4.6,6.2,9.8,7.190899999999999,4.4,4.2,11.2,9.0,4.2,1.8,1.0
4373,2.0,2016.0,115.0,114.0,11.0,4.4,10.6,4.2,9.8,11.6,11.94718,9.778720000000005,4.6,5.0,8.2,0.6,3.4,6.2,8.0,8.673019999999998,4.8,1.8,10.6,10.2,2.0,1.4,2.0
5413,1.0,2016.0,88.0,76.0,12.0,4.4,10.8,3.6,7.8,11.0,8.554459999999999,10.515040000000008,3.8,4.8,8.2,0.4,5.0,10.0,8.8,8.104479999999999,6.6,2.6,12.0,7.4,3.2,1.6,2.0
3987,1.0,2016.0,92.0,83.0,17.8,7.8,9.8,3.6,6.6,8.8,7.024980000000001,12.61148,5.0,7.4,14.6,0.4,4.8,11.2,11.2,10.694139999999999,4.4,4.0,10.4,10.6,1.8,1.2,0.0
3988,2.0,2016.0,113.0,110.0,11.6,4.2,9.2,4.4,14.0,12.4,9.7036,12.496459999999999,4.6,5.0,8.4,0.8,6.2,9.2,16.2,8.0778,4.6,2.4,10.0,6.6,3.0,2.0,2.0
4374,4.0,2016.0,144.0,159.0,14.8,6.6,7.6,3.0,7.8,11.8,8.271459999999998,12.378960000000005,3.0,5.2,11.8,0.4,4.8,8.8,6.8,8.503199999999998,7.0,2.0,11.4,8.2,2.2,1.4,1.0
4375,3.0,2016.0,122.0,123.0,12.0,3.8,11.8,3.8,11.8,11.8,11.772039999999999,7.273040000000006,4.4,6.4,9.2,1.2,5.8,5.6,11.2,9.671899999999999,6.8,3.0,10.6,7.4,2.2,2.0,0.0
4376,1.0,2016.0,75.0,88.0,12.8,3.6,10.4,3.8,14.4,12.0,9.834959999999999,7.097340000000005,4.2,3.0,8.8,1.0,3.8,11.8,10.6,7.897779999999999,5.8,3.2,8.4,7.0,2.4,2.4,2.0
4679,3.0,2016.0,118.0,119.0,12.6,3.6,13.4,3.6,13.0,10.0,10.5932,9.506440000000008,6.8,3.2,11.0,1.2,5.8,9.0,10.6,8.559479999999999,5.4,4.2,12.2,7.4,2.8,2.4,2.0
5054,2.0,2016.0,113.0,99.0,12.2,4.2,14.8,5.6,6.2,10.6,10.11478,9.953180000000007,5.8,4.4,9.8,1.4,3.8,5.4,12.8,5.9913599999999985,5.4,5.2,6.2,6.0,2.6,2.2,1.0
3989,2.0,2016.0,111.0,104.0,11.0,4.4,9.0,3.8,10.8,12.6,7.458100000000002,13.44972,6.4,4.0,8.0,0.8,4.8,9.4,12.8,8.8691,4.6,2.2,9.0,6.0,3.2,2.0,2.0
3990,4.0,2016.0,137.0,147.0,17.6,7.2,11.4,2.8,7.2,9.4,9.448020000000001,12.495300000000004,3.0,4.2,12.4,0.2,5.4,10.6,9.0,11.576159999999998,7.2,3.8,8.6,12.2,2.4,1.4,2.0
5415,4.0,2016.0,152.0,150.0,16.2,6.6,10.6,2.8,9.2,11.2,8.527919999999998,14.136260000000004,5.0,4.6,11.6,0.8,6.4,9.0,14.6,9.54772,3.6,6.0,10.4,7.0,4.0,3.0,0.0
5414,1.0,2016.0,74.0,89.0,17.0,4.8,10.2,3.2,7.6,12.8,6.8118799999999995,11.118320000000008,5.0,5.8,13.2,0.6,4.2,9.6,11.0,10.03558,6.2,5.4,12.0,7.4,2.4,2.6,1.0
4680,5.0,2016.0,180.0,164.0,15.4,5.6,10.8,5.0,9.4,13.0,7.916559999999997,12.135380000000008,9.6,2.8,11.6,0.4,5.4,10.8,10.8,7.736259999999999,7.4,2.4,8.2,5.8,2.4,1.4,2.0
4377,5.0,2016.0,162.0,180.0,13.8,5.0,8.8,2.4,11.6,8.4,15.88652,11.347160000000008,5.4,4.6,9.8,0.4,4.6,3.2,12.8,9.32012,5.0,4.6,8.4,8.0,3.0,2.6,2.0
4378,5.0,2016.0,160.0,166.0,9.8,3.6,9.8,2.4,8.8,7.2,15.568639999999998,13.91820000000001,4.4,5.4,6.8,0.4,5.8,3.0,11.0,6.510499999999999,5.2,3.0,11.6,4.0,3.0,1.4,2.0
5055,1.0,2016.0,84.0,93.0,14.2,5.0,13.8,4.8,7.6,14.4,10.142559999999998,9.831880000000007,4.0,5.4,11.0,0.6,6.2,6.4,8.6,7.014259999999998,3.4,4.8,11.8,8.0,1.8,2.4,1.0
4379,5.0,2016.0,182.0,167.0,11.0,4.8,8.0,1.8,10.8,8.4,15.455580000000001,15.123160000000007,5.2,5.2,8.4,0.4,6.4,3.0,14.4,6.912939999999999,6.4,4.6,11.2,6.2,2.2,2.2,2.0
4380,5.0,2016.0,174.0,179.0,13.0,4.4,9.0,1.6,10.8,5.6,15.776019999999999,15.186400000000006,5.8,5.2,9.6,0.2,5.2,6.2,14.6,9.137099999999998,6.4,4.6,9.6,6.4,3.0,2.4,2.0
5056,2.0,2016.0,100.0,116.0,16.4,4.8,12.2,4.2,5.4,9.2,7.145499999999998,12.297180000000008,7.0,5.6,10.8,0.8,5.6,13.2,14.4,7.835619999999999,5.4,4.6,12.0,7.6,1.2,1.4,0.0
5416,5.0,2016.0,171.0,175.0,13.4,2.6,8.8,3.0,9.8,10.6,8.953659999999998,11.537620000000008,6.4,5.6,9.4,0.6,3.8,11.0,15.6,9.045179999999998,5.0,3.2,8.6,8.0,2.6,3.6,2.0
5057,2.0,2016.0,101.0,107.0,15.8,4.8,11.4,4.4,5.4,11.8,8.502119999999998,11.549080000000007,6.8,5.4,10.6,1.2,5.8,13.6,12.8,7.667479999999998,6.0,2.8,13.6,6.8,1.4,1.4,0.0
5417,1.0,2016.0,75.0,82.0,13.2,5.4,12.4,2.2,6.8,9.4,9.776019999999999,7.363820000000007,4.6,5.2,9.4,0.4,4.8,7.8,9.4,7.879279999999999,6.2,3.0,11.0,8.8,3.0,2.2,0.0
4681,4.0,2016.0,137.0,141.0,14.8,5.0,11.6,4.4,8.4,10.8,6.914239999999998,16.745580000000007,6.4,4.4,9.6,0.8,4.4,9.4,10.4,8.91504,6.0,3.8,8.4,8.8,3.0,1.6,0.0
4682,1.0,2016.0,80.0,83.0,13.2,4.8,8.8,2.6,12.4,10.8,8.775179999999999,14.180180000000007,5.0,5.0,8.4,0.2,4.4,9.4,8.8,8.087119999999999,7.0,3.6,12.6,9.4,2.0,2.2,2.0
4683,3.0,2016.0,117.0,124.0,14.0,4.6,13.4,3.8,10.6,12.2,9.070959999999998,19.627320000000008,6.2,2.6,11.2,1.0,8.0,8.4,11.2,7.971819999999998,9.0,6.2,14.0,8.6,2.6,2.8,1.0
5058,5.0,2016.0,163.0,178.0,11.6,3.2,7.8,3.0,10.8,11.6,9.333139999999997,9.93378000000001,4.6,4.8,7.6,0.8,3.8,9.4,13.8,8.70636,4.8,3.8,9.0,7.8,2.6,3.0,1.0
4684,3.0,2016.0,122.0,126.0,17.0,6.4,10.2,2.8,8.6,13.8,6.036999999999999,18.146680000000007,4.6,2.8,13.0,1.0,7.8,7.2,14.6,7.220599999999999,9.0,5.6,12.8,9.8,3.4,2.6,2.0
